Счет;Стратегия;Контракт;Время;Дата;Откр.;Закр.;Время;Лот;Напр.;Маржа;Прибыль;Пункты;Бирж. комис.;Брок. комис.;Вход;Выход;Макс. лот;
7640xt4;ASSi_1011;SiZ0;2020-11-10 15:51:42.193;2020-11-10;15:51:42.193;15:51:42.227;00:00:00.033;18;buy;-54;-75.24;-3;21.24;0;76647;76644;18;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:51:42.227;2020-11-10;15:51:42.227;15:52:29.259;00:00:47.032;23;sell;920;892.86;40;27.14;0;76647;76607;9;
7600112;ShSi_0709;SiZ0;2020-11-10 15:51:42.228;2020-11-10;15:51:42.228;15:51:42.267;00:00:00.038;15;sell;30;12.3;2;17.7;0;76651;76649;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:51:42.273;2020-11-10;15:51:42.273;15:52:25.147;00:00:42.873;15;sell;510;492.3;34;17.7;0;76653;76619;15;
7600112;DFrdTT_2610;TTZ0;2020-11-10 15:52:00.633;2020-11-10;15:52:00.633;15:52:12.442;00:00:11.808;1;buy;50;46.78;50;3.22;0;50003;50053;1;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:52:04.914;2020-11-10;15:52:04.914;15:52:21.985;00:00:17.071;18;sell;180;158.76;10;21.24;0;76628;76618;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:52:29.253;2020-11-10;15:52:29.253;15:53:47.363;00:01:18.110;15;buy;-300;-317.7;-20;17.7;0;76611;76591;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:52:29.253;2020-11-10;15:52:29.253;15:52:32.754;00:00:03.501;19;buy;114;91.58;6;22.42;0;76611;76617;19;
7600112;DFrdEu_1011;EuZ0;2020-11-10 15:52:29.255;2020-11-10;15:52:29.255;15:52:29.349;00:00:00.093;16;buy;-80;-102.24;-5;22.24;0;90490;90485;12;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:52:29.255;2020-11-10;15:52:29.255;15:53:21.127;00:00:51.871;25;buy;25;-4.5;1;29.5;0;76609;76610;25;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 15:52:29.257;2020-11-10;15:52:29.257;15:52:29.790;00:00:00.532;1;buy;-2;-3.18;-2;1.18;0;76608;76606;1;
7600112;T5MX_1310;MXZ0;2020-11-10 15:52:43.864;2020-11-10;15:52:43.864;16:14:53.509;00:22:09.644;1;sell;-1000;-1006.57;-40;6.57;0;300300;301300;1;
7666tya;QcMX_0211;MXZ0;2020-11-10 15:52:43.864;2020-11-10;15:52:43.864;15:52:49.446;00:00:05.581;3;sell;450;430.29;6;19.71;0;300300;300150;3;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:52:55.640;2020-11-10;15:52:55.640;15:52:55.942;00:00:00.302;19;buy;95;72.58;5;22.42;0;76601;76606;19;
1N1EW;DFrdCHMF_0811;CHMF;2020-11-10 15:53:00.000;2020-11-10;15:53:00.000;15:54:46.000;00:01:46.000;461;sell;-1198.6;-1319.717608;-13;121.117608;0;1093.4;1096;461;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:53:21.715;2020-11-10;15:53:21.715;15:55:01.795;00:01:40.080;25;buy;-75;-104.5;-3;29.5;0;76603;76600;25;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 15:53:57.629;2020-11-10;15:53:57.629;15:53:59.258;00:00:01.629;0.03;sell;14.01557625;15.42045922;611;-1.40488297;0;15314.3;15308.2;0.03;
7600112;ShSi_0709;SiZ0;2020-11-10 15:54:01.012;2020-11-10;15:54:01.012;15:54:02.468;00:00:01.456;14;buy;-64;-80.52;-4.57143;16.52;0;76581;76576.4;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:54:01.012;2020-11-10;15:54:01.012;15:55:01.796;00:01:00.784;15;buy;315;297.3;21;17.7;0;76581;76602;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:54:01.012;2020-11-10;15:54:01.012;15:54:18.439;00:00:17.427;19;buy;323;300.58;17;22.42;0;76581;76598;19;
7600112;ShSi_0709;SiZ0;2020-11-10 15:54:02.767;2020-11-10;15:54:02.767;15:54:03.410;00:00:00.643;14;buy;54;37.48;3.85714;16.52;0;76569;76572.9;14;
7640um9;VSRN_2408;RNZ0;2020-11-10 15:54:48.113;2020-11-10;15:54:48.113;15:57:39.412;00:02:51.299;15;sell;70;29.8;4.66667;40.2;0;40651;40646.3;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:55:01.796;2020-11-10;15:55:01.796;15:56:43.905;00:01:42.108;18;sell;-324;-345.24;-18;21.24;0;76602;76620;18;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 15:55:12.416;2020-11-10;15:55:12.416;15:55:45.478;00:00:33.062;3;buy;-227.3679;-239.7279;-5;12.36;0;123640;123590;3;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:55:35.546;2020-11-10;15:55:35.546;15:56:25.816;00:00:50.269;15;sell;-210;-227.7;-14;17.7;0;76622;76636;15;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 15:55:49.076;2020-11-10;15:55:49.076;16:02:39.703;00:06:50.626;3;sell;-500.20938;-512.56938;-11;12.36;0;123590;123700;3;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:56:25.982;2020-11-10;15:56:25.982;15:57:54.990;00:01:29.007;15;sell;240;222.3;16;17.7;0;76647;76631;10;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:57:54.992;2020-11-10;15:57:54.992;15:58:10.279;00:00:15.287;15;buy;-330;-347.7;-22;17.7;0;76629;76607;15;
7640xt4;QcSi_M;SiZ0;2020-11-10 15:58:10.186;2020-11-10;15:58:10.186;15:58:20.019;00:00:09.833;29;buy;609;574.78;21;34.22;0;76603;76624;29;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:58:20.019;2020-11-10;15:58:20.019;15:58:59.889;00:00:39.869;15;sell;255;237.3;17;17.7;0;76623;76606;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:58:20.019;2020-11-10;15:58:20.019;15:58:59.889;00:00:39.869;19;sell;323;300.58;17;22.42;0;76623;76606;19;
7640xt4;QcSi_M;SiZ0;2020-11-10 15:58:59.889;2020-11-10;15:58:59.889;15:59:00.018;00:00:00.129;29;buy;-483;-517.22;-16.6552;34.22;0;76604;76587.3;29;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 15:58:59.889;2020-11-10;15:58:59.889;15:59:00.020;00:00:00.130;18;buy;-198;-219.24;-11;21.24;0;76602;76591;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 15:58:59.889;2020-11-10;15:58:59.889;15:59:00.022;00:00:00.133;28;buy;-252;-285.04;-9;33.04;0;76602;76593;28;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:58:59.889;2020-11-10;15:58:59.889;16:00:01.283;00:01:01.394;19;buy;-798;-820.42;-42;22.42;0;76604;76562;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:58:59.894;2020-11-10;15:58:59.894;15:59:00.327;00:00:00.432;15;buy;-90;-107.7;-6;17.7;0;76602;76596;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:58:59.899;2020-11-10;15:58:59.899;15:59:27.876;00:00:27.976;23;buy;-414;-441.14;-18;27.14;0;76597;76579;23;
7600112;DFrdEu_1011;EuZ0;2020-11-10 15:58:59.901;2020-11-10;15:58:59.901;15:59:00.019;00:00:00.118;15;buy;-180;-200.85;-12;20.85;0;90506;90494;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:58:59.949;2020-11-10;15:58:59.949;15:59:00.327;00:00:00.378;25;buy;250;220.5;10;29.5;0;76586;76596;25;
7640xt4;FuYN_2610;YNZ0;2020-11-10 15:59:04.871;2020-11-10;15:59:04.871;15:59:55.977;00:00:51.105;8;sell;-200;-226.4;-25;26.4;0;48917;48942;8;
7600711;FuYN_1011;YNZ0;2020-11-10 15:59:04.873;2020-11-10;15:59:04.873;15:59:55.977;00:00:51.103;6;sell;-90;-109.8;-15;19.8;0;48927;48942;6;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:59:14.687;2020-11-10;15:59:14.687;15:59:27.876;00:00:13.189;15;buy;75;57.3;5;17.7;0;76571;76576;8;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:59:18.701;2020-11-10;15:59:18.701;15:59:27.876;00:00:09.174;25;buy;325;295.5;13;29.5;0;76563;76576;25;
7640xt4;QcSi_M;SiZ0;2020-11-10 15:59:18.730;2020-11-10;15:59:18.730;15:59:27.876;00:00:09.145;29;buy;435;400.78;15;34.22;0;76562;76577;29;
7640xt4;QcSi_M;SiZ0;2020-11-10 15:59:27.876;2020-11-10;15:59:27.876;16:00:25.990;00:00:58.114;29;sell;841;806.78;29;34.22;0;76580;76551;29;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 15:59:27.876;2020-11-10;15:59:27.876;15:59:29.798;00:00:01.922;18;sell;342;320.76;19;21.24;0;76580;76561;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 15:59:27.876;2020-11-10;15:59:27.876;15:59:49.592;00:00:21.715;28;sell;459.99999999;426.95999999;16.4286;33.04;0;76580;76563.6;28;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:00:03.530;2020-11-10;16:00:03.530;16:00:49.287;00:00:45.756;15;buy;240;222.3;16;17.7;0;76553;76569;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:00:03.530;2020-11-10;16:00:03.530;16:00:34.734;00:00:31.203;18;buy;378;356.76;21;21.24;0;76553;76574;18;
1S3YN;QcSBER_1410;SBER;2020-11-10 16:00:08.000;2020-11-10;16:00:08.000;16:02:16.000;00:02:08.000;200;buy;335.9;223.750892;16.795;112.149108;0;233.56;233.728;150;
7666tya;QcNG_0510;NGX0;2020-11-10 16:00:08.174;2020-11-10;16:00:08.174;16:39:18.313;00:39:10.139;19;sell;3046.72986;3028.48986;21.1579;18.24;0;2.91426;2.89311;14;
7640um9;QcSi_1210;SiZ0;2020-11-10 16:00:24.455;2020-11-10;16:00:24.455;16:00:49.286;00:00:24.831;10;buy;268;256.2;26.8;11.8;0;76542;76568.8;10;
7666tya;QcGZ_1011_2;GZZ0;2020-11-10 16:00:58.735;2020-11-10;16:00:58.735;16:01:01.824;00:00:03.089;23;sell;276;250.01;12;25.99;0;17377;17365;23;
7640xt4;OSED_0109;EDZ0;2020-11-10 16:01:16.906;2020-11-10;16:01:16.906;16:01:23.360;00:00:06.453;9;sell;68.21037;55.79037;1;12.42;0;1.1821;1.182;9;
7600112;VSED_2110;EDZ0;2020-11-10 16:01:16.906;2020-11-10;16:01:16.906;16:06:38.284;00:05:21.377;73;sell;1659.78566999;1559.04566999;3;100.74;0;1.1821;1.1818;73;
7600711;VSED_2610;EDZ0;2020-11-10 16:01:16.906;2020-11-10;16:01:16.906;16:01:23.360;00:00:06.453;25;sell;189.47325;154.97325;1;34.5;0;1.1821;1.182;25;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:01:29.991;2020-11-10;16:01:29.991;16:02:09.480;00:00:39.489;15;buy;375;357.3;25;17.7;0;76556;76581;11;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:02:40.011;2020-11-10;16:02:40.011;16:02:55.511;00:00:15.500;15;buy;-15;-32.7;-1;17.7;0;76573;76572;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:02:58.480;2020-11-10;16:02:58.480;16:04:05.181;00:01:06.701;15;buy;255;237.3;17;17.7;0;76565;76582;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:04:05.170;2020-11-10;16:04:05.170;16:04:12.695;00:00:07.524;19;buy;190;167.58;10;22.42;0;76583;76593;19;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:04:05.171;2020-11-10;16:04:05.171;16:04:17.941;00:00:12.770;15;buy;285;264.15;19;20.85;0;90512;90531;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 16:04:05.173;2020-11-10;16:04:05.173;16:04:33.906;00:00:28.732;23;buy;920;892.86;40;27.14;0;76577;76617;23;
b44530979;FuBTC_1011_11;BTCUSDT;2020-11-10 16:04:17.232;2020-11-10;16:04:17.232;16:04:17.654;00:00:00.422;0.001;buy;0.079521;0.12612948;104;-0.04660848;0;15238.5;15239.5;0.001;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:04:55.501;2020-11-10;16:04:55.501;16:06:39.202;00:01:43.700;15;buy;780;762.3;52;17.7;0;76609;76661;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:05:03.224;2020-11-10;16:05:03.224;16:06:32.868;00:01:29.644;6;sell;12;3.66;2;8.34;0;90585;90583;6;
7640xt4;QcGU_1011;GUZ0;2020-11-10 16:05:18.495;2020-11-10;16:05:18.495;17:49:53.212;01:44:34.717;10;buy;689.68262999;674.38262999;9.1;15.3;0;1.32419;1.3251;6;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 16:05:58.193;2020-11-10;16:05:58.193;16:06:39.952;00:00:41.759;23;sell;-46;-73.14;-2;27.14;0;76650;76652;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:06:39.952;2020-11-10;16:06:39.952;16:06:52.246;00:00:12.293;15;buy;-255;-272.7;-17;17.7;0;76655;76638;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:07:24.734;2020-11-10;16:07:24.734;16:07:33.023;00:00:08.289;15;buy;-15;-32.7;-1;17.7;0;76631;76630;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:07:24.737;2020-11-10;16:07:24.737;16:07:33.024;00:00:08.286;15;buy;15;-5.85;1;20.85;0;90541;90542;15;
7600711;VSTT_3010;TTZ0;2020-11-10 16:07:55.188;2020-11-10;16:07:55.188;16:10:44.835;00:02:49.647;5;sell;480;463.9;96;16.1;0;50340;50244;5;
7640um9;VSSP_3107;SPZ0;2020-11-10 16:09:15.977;2020-11-10;16:09:15.977;16:09:19.127;00:00:03.150;4;sell;84;78.28;21;5.72;0;21977;21956;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:09:16.543;2020-11-10;16:09:16.543;16:09:31.117;00:00:14.573;15;sell;75;57.3;5;17.7;0;76680;76675;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:09:16.543;2020-11-10;16:09:16.543;16:10:56.946;00:01:40.402;16;sell;198;175.76;12.375;22.24;0;90610;90597.6;16;
7640um9;QcSi_1210;SiZ0;2020-11-10 16:09:31.117;2020-11-10;16:09:31.117;16:11:58.578;00:02:27.461;27;buy;-604.99999999;-636.85999999;-22.4074;31.86;0;76669.4;76647;25;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 16:09:31.117;2020-11-10;16:09:31.117;16:13:19.606;00:03:48.489;23;buy;-46;-73.14;-2;27.14;0;76667;76665;23;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:09:31.117;2020-11-10;16:09:31.117;16:11:58.592;00:02:27.474;19;buy;-527;-549.42;-27.7368;22.42;0;76673;76645.3;19;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 16:09:31.117;2020-11-10;16:09:31.117;16:09:39.976;00:00:08.858;27;buy;405;373.14;15;31.86;0;76669;76684;27;
7640xt4;OSGU_2110;GUZ0;2020-11-10 16:10:52.468;2020-11-10;16:10:52.468;16:50:04.616;00:39:12.148;10;buy;-1030.73448;-1046.03448;-13.6;15.3;0;1.32416;1.3228;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:11:03.126;2020-11-10;16:11:03.126;16:11:16.059;00:00:12.933;15;buy;-255;-272.7;-17;17.7;0;76660;76643;15;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 16:11:20.434;2020-11-10;16:11:20.434;16:11:31.534;00:00:11.100;0.03;buy;-11.03353875;-9.6377441;-481;-1.39579464;0;15214.6;15209.8;0.03;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:11:28.211;2020-11-10;16:11:28.211;16:11:58.578;00:00:30.367;15;buy;30;12.3;2;17.7;0;76641;76643;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:11:58.582;2020-11-10;16:11:58.582;16:11:58.716;00:00:00.134;16;sell;-164;-186.24;-10.25;22.24;0;90586;90596.2;16;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:11:58.592;2020-11-10;16:11:58.592;16:17:17.972;00:05:19.380;18;sell;-792;-813.24;-44;21.24;0;76650;76694;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:11:58.684;2020-11-10;16:11:58.684;16:11:59.131;00:00:00.447;15;sell;60;42.3;4;17.7;0;76667;76663;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:12:00.620;2020-11-10;16:12:00.620;16:12:09.042;00:00:08.421;15;buy;-225;-242.7;-15;17.7;0;76670;76655;14;
7640um9;VSRN_2408;RNZ0;2020-11-10 16:12:28.249;2020-11-10;16:12:28.249;16:17:14.270;00:04:46.021;15;sell;1365;1324.8;91;40.2;0;40850;40759;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:12:35.901;2020-11-10;16:12:35.901;16:13:19.605;00:00:43.703;15;buy;0;-17.7;0;17.7;0;76663;76663;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 16:13:52.368;2020-11-10;16:13:52.368;16:23:46.780;00:09:54.412;45;sell;-1370;-1423.1;-30.4444;53.1;0;76674.1;76704.6;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:13:52.368;2020-11-10;16:13:52.368;16:16:11.459;00:02:19.091;24;sell;-345;-373.32;-14.375;28.32;0;76661;76675.4;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:13:52.406;2020-11-10;16:13:52.406;16:15:09.068;00:01:16.661;16;sell;16;-6.24;1;22.24;0;90598;90597;16;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 16:14:45.480;2020-11-10;16:14:45.480;16:15:23.055;00:00:37.574;18;sell;-144;-165.24;-8;21.24;0;76667;76675;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 16:14:45.480;2020-11-10;16:14:45.480;16:15:23.055;00:00:37.574;20;sell;-160;-183.6;-8;23.6;0;76667;76675;20;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 16:15:36.866;2020-11-10;16:15:36.866;16:16:12.478;00:00:35.612;0.03;buy;14.01557625;15.40950215;611;-1.3939259;0;15188.8;15194.9;0.03;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 16:15:36.867;2020-11-10;16:15:36.867;16:16:09.553;00:00:32.686;0.18;buy;84.0934575;92.45553107;611;-8.36207357;0;15186.1;15192.2;0.18;
b44530979;QcBTC_2910_3;BTCUSDT;2020-11-10 16:15:36.867;2020-11-10;16:15:36.867;16:15:39.067;00:00:02.200;0.12;buy;56.062305;61.63702071;611;-5.57471571;0;15186.1;15192.2;0.12;
b44530979;QcBTC_2910_1;BTCUSDT;2020-11-10 16:15:36.867;2020-11-10;16:15:36.867;16:16:09.553;00:00:32.686;0.12;buy;56.062305;61.63702071;611;-5.57471571;0;15186.1;15192.2;0.12;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 16:15:36.867;2020-11-10;16:15:36.867;16:15:39.067;00:00:02.200;0.31;buy;196.50097875;210.89977816;829;-14.39879941;0;15182.3;15190.6;0.31;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 16:15:48.256;2020-11-10;16:15:48.256;16:15:50.063;00:00:01.807;0.31;buy;40.53277125;54.92655549;171;-14.39378424;0;15180.3;15182;0.31;
d72085s6;SPBTC_0911_3;BTC-PERPETUAL;2020-11-10 16:15:52.427;2020-11-10;16:15:52.427;16:42:45.527;00:26:53.100;5000;buy;1374.55302792;1452.62123822;107.04;78.06821029;0;15199;15252.5;5000;
d72085s8;SaBTC_0911_3;BTC-PERPETUAL;2020-11-10 16:15:52.427;2020-11-10;16:15:52.427;16:16:56.875;00:01:04.448;5000;buy;784.62361878;862.8109081;61;78.18728932;0;15198;15228.5;5000;
1D35T;DFrdSBER_0410;SBER;2020-11-10 16:16:12.000;2020-11-10;16:16:12.000;16:16:13.000;00:00:01.000;158;buy;221.2;132.31552;14;88.88448;0;234.33;234.47;158;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:16:21.062;2020-11-10;16:16:21.062;16:17:30.952;00:01:09.890;15;buy;195;177.3;13;17.7;0;76682;76695;15;
1D35T;DFrdSBER_0410;SBER;2020-11-10 16:16:40.000;2020-11-10;16:16:40.000;16:16:41.000;00:00:01.000;399;buy;678.3;453.929532;17;224.370468;0;234.22;234.39;399;
7600112;T5MX_1310;MXZ0;2020-11-10 16:17:07.266;2020-11-10;16:17:07.266;16:39:33.007;00:22:25.741;1;buy;-250;-256.57;-10;6.57;0;300775;300525;1;
7666tya;QcMX_0211;MXZ0;2020-11-10 16:17:07.266;2020-11-10;16:17:07.266;17:01:27.691;00:44:20.425;3;buy;450;430.29;6;19.71;0;300750;300900;3;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:17:30.952;2020-11-10;16:17:30.952;16:18:42.115;00:01:11.162;18;sell;432;410.76;24;21.24;0;76697;76673;18;
7640um9;VSRN_2408;RNZ0;2020-11-10 16:17:31.139;2020-11-10;16:17:31.139;16:17:31.146;00:00:00.006;3;buy;138;129.96;46;8.04;0;40648;40694;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:17:56.020;2020-11-10;16:17:56.020;16:18:51.757;00:00:55.736;15;buy;-255;-272.7;-17;17.7;0;76680;76663;15;
7640xt4;VSVB_2110;VBZ0;2020-11-10 16:18:11.119;2020-11-10;16:18:11.119;16:18:11.125;00:00:00.005;116;buy;294;267.32;2.53448;26.68;0;3488;3490.53;116;
7600112;DFrdAF_0911;AFZ0;2020-11-10 16:18:18.582;2020-11-10;16:18:18.582;16:18:27.989;00:00:09.407;1;buy;2;1.57;2;0.43;0;6605;6607;1;
7600711;VSTT_3010;TTZ0;2020-11-10 16:18:21.847;2020-11-10;16:18:21.847;16:35:20.647;00:16:58.800;14;buy;-211;-256.08;-15.0714;45.08;0;50080.6;50065.5;5;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:18:52.737;2020-11-10;16:18:52.737;16:18:57.820;00:00:05.083;13;sell;-39;-54.34;-3;15.34;0;76675;76678;13;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:18:57.820;2020-11-10;16:18:57.820;16:19:05.153;00:00:07.333;19;buy;133;110.58;7;22.42;0;76680;76687;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:18:57.820;2020-11-10;16:18:57.820;16:19:02.439;00:00:04.619;2;buy;-12;-14.36;-6;2.36;0;76678;76672;2;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:19:02.439;2020-11-10;16:19:02.439;16:19:19.900;00:00:17.460;15;sell;-35;-52.7;-2.33333;17.7;0;76672.7;76675;13;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:19:05.153;2020-11-10;16:19:05.153;16:19:08.773;00:00:03.619;2;sell;34;31.64;17;2.36;0;76693;76676;2;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:19:11.234;2020-11-10;16:19:11.234;16:19:18.828;00:00:07.593;19;sell;0;-22.42;0;22.42;0;76670;76670;5;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:19:19.810;2020-11-10;16:19:19.810;16:20:29.514;00:01:09.704;19;sell;133;110.58;7;22.42;0;76678;76671;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:19:48.265;2020-11-10;16:19:48.265;16:20:29.567;00:00:41.301;15;buy;-255;-272.7;-17;17.7;0;76687;76670;15;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 16:20:20.876;2020-11-10;16:20:20.876;16:39:32.999;00:19:12.123;3;buy;-818.52444;-830.88444;-18;12.36;0;123430;123250;3;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:20:29.517;2020-11-10;16:20:29.517;16:20:29.568;00:00:00.051;11;buy;22;9.02;2;12.98;0;76669;76671;11;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:20:29.568;2020-11-10;16:20:29.568;16:20:48.236;00:00:18.668;15;sell;-495;-512.7;-33;17.7;0;76671;76704;15;
1S3YN;DFrdTATN_0410;TATN;2020-11-10 16:20:33.000;2020-11-10;16:20:33.000;16:20:48.000;00:00:15.000;1953;buy;71.3;-162.271732;0.365079;233.571732;0;498.3;498.337;1953;
7600112;ShSi_0709;SiZ0;2020-11-10 16:22:12.099;2020-11-10;16:22:12.099;16:22:15.263;00:00:03.163;14;buy;84;67.48;6;16.52;0;76684;76690;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:22:12.100;2020-11-10;16:22:12.100;16:22:29.481;00:00:17.381;15;buy;465;447.3;31;17.7;0;76683;76714;13;
b44530979;FuBTC_1011W_4;BTCUSDT;2020-11-10 16:22:26.604;2020-11-10;16:22:26.604;16:22:53.502;00:00:26.898;0.005;buy;2.722065;2.95489254;712;-0.23282754;0;15221.4;15228.5;0.005;
b44530979;FuBTC_1011_1;BTCUSDT;2020-11-10 16:22:26.604;2020-11-10;16:22:26.604;16:24:08.687;00:01:42.083;0.005;buy;3.69696187;3.9298093;967;-0.23284742;0;15221.4;15231.1;0.005;
1N1EW;DFrdLKOH_1410;LKOH;2020-11-10 16:22:59.000;2020-11-10;16:22:59.000;16:23:30.000;00:00:31.000;156;sell;254;70.27496;3.25641;183.72504;0;4908;4906.37;156;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:23:36.456;2020-11-10;16:23:36.456;16:23:46.780;00:00:10.324;15;sell;63;45.3;4.2;17.7;0;76737.2;76733;12;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 16:23:46.780;2020-11-10;16:23:46.780;16:24:53.864;00:01:07.083;18;buy;-756;-777.24;-42;21.24;0;76731;76689;18;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 16:23:46.781;2020-11-10;16:23:46.781;16:24:18.508;00:00:31.726;18;buy;-432;-453.24;-24;21.24;0;76728;76704;18;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:23:46.782;2020-11-10;16:23:46.782;16:23:49.224;00:00:02.442;15;buy;-30;-50.85;-2;20.85;0;90635;90633;15;
b44530979;FuBTC_1011_12;BTCUSDT;2020-11-10 16:23:47.870;2020-11-10;16:23:47.870;16:23:54.419;00:00:06.549;0.005;buy;-0.11087062;0.12188351;-29;-0.23275414;0;15220.3;15220;0.005;
7640um9;VSAU_0110;AUZ0;2020-11-10 16:24:08.111;2020-11-10;16:24:08.111;16:26:16.840;00:02:08.728;6;buy;90.94716;85.84716;2;5.1;0;0.7262;0.7264;6;
7666tya;VSAU_2209;AUZ0;2020-11-10 16:24:08.349;2020-11-10;16:24:08.349;16:26:16.840;00:02:08.491;14;buy;318.31506;306.41506;3;11.9;0;0.7261;0.7264;9;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 16:24:45.412;2020-11-10;16:24:45.412;16:25:30.153;00:00:44.741;15;buy;420;402.3;28;17.7;0;76694;76722;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 16:24:53.812;2020-11-10;16:24:53.812;16:27:44.031;00:02:50.218;23;buy;920;892.86;40;27.14;0;76691;76731;23;
7600112;DFrdEu_1011;EuZ0;2020-11-10 16:24:53.817;2020-11-10;16:24:53.817;16:24:55.257;00:00:01.439;16;buy;94;71.76;5.875;22.24;0;90609;90614.9;16;
